Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,AQI
2015-01-01,667.8133333333333,2.11,13.46,4.57,12.15,169.57,25.92,1.35,3.93,640.3333333333334
2015-01-02,667.8133333333333,2.37,10.76,3.8,14,169.46,21.66,1.97,5.74,640.3333333333334
2015-01-03,667.8133333333333,2.27,12.43,4.22,12.78,169.77,22.4,1.83,4.76,640.3333333333334
2015-01-04,667.8133333333333,2.24,12.46,4.22,11.85,169.56,21.41,2.27,4.77,640.3333333333334
2015-01-05,667.8133333333333,2.32,12.27,4.22,13.34,169.48,20.6,2.49,4.78,640.3333333333334
2015-01-06,667.8133333333333,2.33,12.91,4.3,14.21,178.63,21.49,2.93,4.6,640.3333333333334
2015-01-07,667.8133333333333,2.68,17.12,4.64,11.24,169,23.67,2.92,3.82,640.3333333333334
2015-01-08,667.8133333333333,4.19,24.45,3.97,12.68,169,19.69,3.01,5.38,640.3333333333334
2015-01-09,667.8133333333333,4.27,24.74,3.13,13.99,182.39,21.73,2.52,4.78,640.3333333333334
2015-01-10,667.8133333333333,4.02,20.67,4.05,14.06,174.58,27.36,2.55,4.98,640.3333333333334
2015-01-11,667.8133333333333,3.53,18.77,4.22,15.69,178.93,27.51,2.49,4.78,640.3333333333334
2015-01-12,667.8133333333333,3.09,17.52,4.22,16.47,176.44,26.69,2.52,4.78,640.3333333333334
2015-01-13,667.8133333333333,3.39,15.84,5.15,11.81,187.02,30.22,2.18,2.62,640.3333333333334
2015-01-14,667.8133333333333,2.89,15.26,4.7,12.86,42.93,34.77,2.19,4.77,640.3333333333334
2015-01-15,667.8133333333333,2.44,8.73,5.06,11.83,107.72297811423302,36.26,1.63,2.79,640.3333333333334
2015-01-16,667.8133333333333,1.78,8.72,3.47,12.02,100.78517413383817,47.81,2.33,5.74,640.3333333333334
2015-01-17,667.8133333333333,2.15,5.4,4.3,10.27,87.87,34.72,2.02,4.54,640.3333333333334
2015-01-18,667.8133333333333,1.99,4.89,4.72,9.54,97.22785432109725,26.07,1.92,4.17,640.3333333333334
2015-01-19,667.8133333333333,3.38,8.14,4.22,13.28,106.76025943231744,31.2,2.15,4.76,640.3333333333334
2015-01-20,667.8133333333333,4.07,11.63,4.22,14.09,122.88663263007733,33.76,2.14,4.57,640.3333333333334
2015-01-21,667.8133333333333,16.81,19.67,4.22,13.49,135.08450392953216,25.41,2.77,3.87,640.3333333333334
2015-01-22,667.8133333333333,13.04,17.07,3.72,8.3,141.76,34.07,2.71,4.72,640.3333333333334
2015-01-23,667.8133333333333,5.72,15.33,3.3,8.56,139.65539298882192,49.69,2.71,5.35,640.3333333333334
2015-01-24,667.8133333333333,4.61,12.79,3.8,6.83,138.8809896978817,45.87,2.47,4.42,640.3333333333334
2015-01-25,667.8133333333333,3.78,10.64,3.05,12.66,135.9495189536688,58.79,2.79,5.73,640.3333333333334
2015-01-26,667.8133333333333,6.83,13.62,4.05,9.29,126.36574242424241,33.98,2.52,4,640.3333333333334
2015-01-27,667.8133333333333,6.68,20.12,3.61,9.94,105.71464114832536,31.3,2.68,4.86,640.3333333333334
2015-01-28,667.8133333333333,3.06,28.51,3.13,7.78,84.6319218870843,47.82,2.83,5.75,640.3333333333334
2015-01-29,667.8133333333333,2.42,21.54,2.21,12.85,74.59180987202924,56.81,3.14,7.29,640.3333333333334
2015-01-30,667.8133333333333,2.36,16.56,2.21,14.92,71.49286329901844,57.77,3.1,7.21,640.3333333333334
2015-01-31,667.8133333333333,6.4,18.36,3.96,11.48,70.67511658894071,43.57,2.65,4.17,640.3333333333334
2015-02-01,667.8133333333333,7.43,20.19,4.3,13.58,70.12,33.27,2.55,3.59,640.3333333333334
2015-02-02,667.8133333333333,3.08,18.3,3.13,15.41,71.28539468941487,46.3,2.78,5.61,640.3333333333334
2015-02-03,667.8133333333333,3.71,14.16,4.14,15.62,74.38405843782354,35.58,2.36,3.79,640.3333333333334
2015-02-04,667.8133333333333,4.32,13.12,3.13,13.67,84.53296441910754,33.45,2.79,5.57,640.3333333333334
2015-02-05,667.8133333333333,3.55,14.52,4.47,11.85,106.4539115308151,29.48,2.41,3.08,640.3333333333334
2015-02-06,667.8133333333333,3.22,19.2,4.04,11.35,128.87736979690328,48.74,2.53,4.04,640.3333333333334
2015-02-07,667.8133333333333,10.55,31.35,5.15,13.95,139.60828734538535,35.46,2.92,4.02,640.3333333333334
2015-02-08,667.8133333333333,7.23,33.06,4.22,14.63,142.93374875373877,27.08,2.67,3.87,640.3333333333334
2015-02-09,667.8133333333333,5.69,33.45,4.22,17.17,143.81544904137237,34.11,2.55,3.87,640.3333333333334
2015-02-10,667.8133333333333,4.28,17.01,4.22,11.44,132.63,39.29,2.47,3.77,640.3333333333334
2015-02-11,667.8133333333333,6.41,28.63,4.22,16.55,179.18,42.61,2.62,3.82,640.3333333333334
2015-02-12,667.8133333333333,6.18,33.18,4.14,14.85,103.59,41.16,2.65,4.01,640.3333333333334
2015-02-13,667.8133333333333,3.63,16.65,6.06,7.77,180.85,39.1,2.1,2.59,640.3333333333334
2015-02-14,667.8133333333333,6.27,35.7,4.46,17.62,146.21143885015331,29.49,2.67,3.88,640.3333333333334
2015-02-15,667.8133333333333,3.3,21.52,4.05,14.7,159.23,43.28,2.45,4.03,640.3333333333334
2015-02-16,667.8133333333333,4.27,26.65,4.22,16,106.44,32.19,2.51,3.78,640.3333333333334
2015-02-17,667.8133333333333,4.05,25.15,4.22,12.28,104.58041962264151,27.74,2.47,3.76,640.3333333333334
2015-02-18,667.8133333333333,4.38,28.35,4.22,11.87,58.62,30.65,2.56,3.8,640.3333333333334
2015-02-19,667.8133333333333,4.5,29.61,4.47,16.37,113.63,25.96,2.65,3.37,640.3333333333334
2015-02-20,667.8133333333333,4.33,18.41,5.14,5.26,99.54014755959138,16.19,2.38,2.08,640.3333333333334
2015-02-21,667.8133333333333,4.61,26.09,3.61,12.09,99.71685126470794,27.47,2.88,4.87,640.3333333333334
2015-02-22,667.8133333333333,4.26,20.97,4.22,11.84,100.39557475994513,28.7,2.65,3.73,640.3333333333334
2015-02-23,667.8133333333333,5.42,27.46,4.22,16.84,102.76442102653112,23.22,2.89,3.8,640.3333333333334
2015-02-24,667.8133333333333,6.31,28.73,4.22,12.48,108.92936985320443,22.18,2.84,3.83,640.3333333333334
2015-02-25,667.8133333333333,6.59,18.02,4.72,13.42,117.34111525423728,18.1,2.72,2.81,640.3333333333334
2015-02-26,667.8133333333333,4.59,10.35,6.24,6.12,122.45588389349629,11.27,1.79,0.07,640.3333333333334
2015-02-27,667.8133333333333,7.11,11.42,6.24,17.65,124.22118034328709,11.22,2.22,0.09,640.3333333333334
2015-02-28,667.8133333333333,7.26,13.83,5.4,11.21,124.70634260369215,15.43,2.24,1.69,640.3333333333334
2015-03-01,667.8133333333333,7.85,16.82,4.39,10.28,124.96,15.09,2.25,3.25,640.3333333333334
2015-03-02,667.8133333333333,11.15,27.26,6.16,12.16,124.5656595645593,10.79,1.62,0.35,640.3333333333334
2015-03-03,667.8133333333333,9.09,21.85,4.81,9.62,123.66552772073923,16.56,2.12,2.69,640.3333333333334
2015-03-04,667.8133333333333,8.02,12.38,3.55,10.53,121.50815418932106,24.78,2.63,4.79,640.3333333333334
2015-03-05,667.8133333333333,10.04,20.08,4.37,11.83,118.93517573834512,27.25,2.47,3.6,640.3333333333334
2015-03-06,667.8133333333333,9.78,19.54,4.99,11.58,117.5469801682692,28.29,2.29,3.01,640.3333333333334
2015-03-07,668.7585714285715,13.33,21.08,4.22,11.55,117.08918204647823,26.71,2.61,3.61,640.3333333333334
2015-03-08,626.9553333333333,10.8,19.58,4.39,12.21,167.19,22.09,2.48,3.6,648.7142857142858
2015-03-09,608.7651612903226,8.47,19.51,4.22,14.47,66.80439111994968,27.1,2.43,3.66,612.6666666666667
2015-03-10,599.9053968253967,7.67,22.78,4.22,8.9,20.83,31.41,2.46,3.71,596.4838709677421
2015-03-11,595.6172440944881,7.81,24.66,4.22,10.51,11.61,34.98,2.5,3.74,588.8571428571429
2015-03-12,593.5206666666666,8.63,25.05,4.39,8.6,11.68,30.95,2.48,3.41,585.0393700787403
2015-03-13,592.4740313111546,11.1,26.42,5.31,2.31,14.02,20.87,2.14,1.69,583.1921568627453
2015-03-14,591.9496871945258,8.81,24.89,4.64,1.99,13.47,24.91,2.32,2.97,582.2935420743639
2015-03-15,591.686433805569,7.44,18.44,4.3,2.13,9.43,13.24,2.33,3.48,581.8347996089934
2015-03-16,591.5518363858363,14.42,28.15,5.06,2.12,9.6,18.75,2.4,2.38,581.601367855398
2015-03-17,591.4869490904651,12.59,28.12,5.23,2.23,11.79,14.84,2.21,1.92,581.4896214896215
2015-03-18,591.4544942928645,7.23,21.83,4.3,2.24,9.74,46.65,2.36,3.55,581.4377975827127
2015-03-19,591.4387487411116,7.34,22.57,4.22,2.26,10.15,64.24,2.44,3.71,581.4097540133064
2015-03-20,742.67,8.14,24.78,4.22,2.19,10.73,66.8,2.53,3.73,581.3964049195837
2015-03-21,518.1,8.47,25.91,4.22,2.05,10.99,59.02,2.56,3.75,607
2015-03-22,674.43,7.26,22.05,4.22,2.13,11.33,11.61,2.43,3.69,707
2015-03-23,41.71,8.14,23.95,4.47,2.33,10.59,14.01,2.4,3.38,699
2015-03-24,63.06,11.18,26.69,4.3,2.3,13.25,24.94,2.66,3.6,108
2015-03-25,50.6,23.82,39.66,4.83,2.29,14.75,23.06,3.15,3.08,111
2015-03-26,55.31,18.4,33.29,4.22,2.4,13.48,26.74,3.16,3.83,116
2015-03-27,60.99,8.08,25.41,4.22,2.13,11.27,26.71,2.53,3.74,104
2015-03-28,58.69,13.96,27.05,4.22,2.16,11.94,26.76,2.82,3.76,114
2015-03-29,56.07,8.47,25.32,4.9,2.24,13.86,26.77,2.55,3.74,124
2015-03-30,53.07,5.24,18.07,6.71,1.76,7.49,32.13,2.68,5.04,113
2015-03-31,40.51,10.66,25.01,15.09,2.36,11.17,18.76,1.99,1.7,104
2015-04-01,60.06,10.92,22.11,4.77,2.17,12.14,27.28,2.56,3.66,124
2015-04-02,59.78,15.1,23.79,4.98,2.66,12.63,27.54,2.8,3.67,157
2015-04-03,75.52,11.98,27.25,5.65,2.37,13.38,22.52,2.06,1.82,122
2015-04-04,41.71,8.84,22.35,4.3,1.99,12.6,25.81,2.35,3.48,144
2015-04-05,50.51,9.11,23.39,4.22,1.97,10.93,26.59,2.44,3.69,123
2015-04-06,37.74,10.77,27.38,4.64,2.15,10.73,23.46,2.38,2.95,114
2015-04-07,49.06,16.02,31.87,4.47,2.17,12.01,24.7,2.79,3.29,120
2015-04-08,36.35,10.65,28.02,4.64,2.36,14.49,26.18,2.54,3.53,117
2015-04-09,37.09,6.94,22.89,4.14,2.23,10.67,26.64,2.46,3.69,104
2015-04-10,48.37,8.11,25.37,4.22,2.21,13.69,26.09,2.56,3.72,108
2015-04-11,63.86,10.62,31.48,4.22,2.45,24.19,25.95,2.78,3.8,114
2015-04-12,54.17,10.22,23.58,5.06,2.35,11.24,20.51,2.19,2.24,134
2015-04-13,44.54,13.87,29.51,6.16,2.25,10.94,11.56,1.78,0.21,103
2015-04-14,45.94,19.27,32.21,6.24,2.26,12.54,11.41,2.06,0.08,103
2015-04-15,44.87,14.5,30.76,6.24,2.28,15.35,11.57,1.81,0.07,104
2015-04-16,47.12,17.18,33.17,5.65,2.93,11.25,16.45,2.26,1.29,104
2015-04-17,43.82,10.33,23.53,3.63,2.09,8.84,29.6,2.68,4.77,103
2015-04-18,44.13,10.12,27.93,4.12,1.63,7.51,26.97,2.45,3.93,114.4264809106723
2015-04-19,43.04,12.47,23.35,4.4,3.21,21.52,25.29,2.61,3.34,105
2015-04-20,36.72,10.37,25.96,4.73,3.25,16.62,22.79,2.28,3.16,167
2015-04-21,44.07,11.1,31.36,2.21,2.06,16.35,34.5,3.11,7.62,122
2015-04-22,32.86,16.59,17.77,5.11,2.37,17.14,21.25,3.7,4.51,133
2015-04-23,50.1,6.4,24.3,4.22,2.28,37.56,29.22,4.28,4.19,102
2015-04-24,44.39,2.88,16.54,4.22,2.23,35.52,26.23,3.57,4.69,113
2015-04-25,39.98,4.04,12.56,5.65,2.75,42.87,19.56,3.57,3.39,160
2015-04-26,44.83,3.59,10.99,4.95,2.04,45.84,21.32,3.52,3.78,105
2015-04-27,46.26,3.54,15.12,4.34,2,21.77,25.28,3.56,4.49,104
2015-04-28,42.06,3.6,13.56,4.72,2.38,10.34,23.73,3.51,4.36,111
2015-04-29,34.93,3.19,16.37,4.22,2.44,8.87,25.91,3.1,2.97,110
2015-04-30,46.02,3.59,14.83,4.83,2.15,15.07,26.25,2.54,1.35,109
2015-05-01,105.39,3.97,12.12,4.98,2.28,11.31,16.26,2.62,1.39,162
2015-05-02,49.21,3.82,14.35,4.47,2.26,13.08,32.57,2.26,1.24,175
2015-05-03,42.74,3.68,20.79,4.22,2.36,14.72,39.37,2.11,1.17,133
2015-05-04,44.41,3.76,25.14,6.13,2.32,15.75,31.8,1.79,1.03,118
2015-05-05,33.52,3.9,22.69,5.6,2.48,13.58,15.89,2.12,1.17,119
2015-05-06,29.95,3.63,16.42,4.72,2.39,11.79,19.7,2.14,1.18,114
2015-05-07,29.69,2.92,16.32,4.3,2.19,11.86,43.82,2.05,1.31,115
2015-05-08,28.56,1.68,14.08,3.97,2.43,11.19,42.55,1.61,1.53,148
2015-05-09,28.45,1.47,13.6,3.63,3.25,12.45,48.76,0.93,0.92,176
2015-05-10,32.08,3.17,19.08,4.47,2.95,9.7,41.08,1.69,1.59,150
2015-05-11,36.26,2.51,18.29,4.22,2.91,20.09,47.42,1.94,1.82,163
2015-05-12,29.07,1.41,12.68,4.47,2.65,7.57,49.44,1.31,1.24,138
2015-05-13,32.94,1.67,13.9,4.22,2.25,8.7,39.97,1.37,1.3,119
2015-05-14,33.4,1.58,13.48,4.22,2.14,9.08,44.04,1.32,1.26,112
2015-05-15,28.85,1.75,12.03,4.22,2.24,8.33,59.35,1.15,1.11,119
2015-05-16,36.88,2.81,13.78,4.61,2.11,11.43,57.8,2.09,1.95,118
2015-05-17,36.01,2.65,12.87,5.06,2.14,10.25,53.5,1.69,1.6,127
2015-05-18,34.55,2.75,13.04,4.51,3.38,9.65,62.24,1.54,1.46,169
2015-05-19,34.76,2.34,10.78,4.7,1.97,13.1,57.99,1.73,1.63,118
2015-05-20,32.51,2.57,11.77,4.22,2.23,9.19,21.09,1.24,1.18,106
2015-05-21,42.98,2.54,12.15,4.22,2.94,14.66,17.09,1.93,1.81,115
2015-05-22,34.6,2.52,12.48,4.39,4.1,15.98,24.44,1.35,1.28,187
2015-05-23,46.62,6.14,14.1,3.63,3.04,20.47,29.18,2.09,2.01,135
2015-05-24,39.74,3.34,11.67,3.55,2.21,15.78,28.93,1.44,1.41,125
2015-05-25,45.86,2.54,10.83,4.65,2.61,23.05,29.77,3.74,3.45,128
2015-05-26,39.79,3.71,11.18,5.24,2.99,14.2,29.3,1.31,1.13,136
2015-05-27,39.79,2.44,10.08,6.15,4.89,16.28,30.02,2.23,0.86,163
2015-05-28,40.78,2.43,11.21,3.75,2.81,14.27,28.75,0.82,1.18,127
2015-05-29,56.01,3.57,11.77,3.8,2.76,19.4,28.77,5.33,4.9,127
2015-05-30,41.14,3.18,12.7,3.8,2.42,13.56,27.8,1.1,1.09,198
2015-05-31,25.56,5.11,16.47,4.14,2.24,11.13,29.71,2.08,1.93,107
2015-06-01,23.1,2.94,10.86,4.98,2.47,9.28,39.34,1.82,1.68,112
2015-06-02,44.99,2.13,10.87,4.22,2.46,13.14,43.93,2.29,2.14,116
2015-06-03,71.26,3.94,15.29,4.48,2.43,7.48,43.95,0.94,0.93,189
2015-06-04,61.85,2.7,12.77,4.22,2.59,7.77,43.57,1.18,1.09,198
2015-06-05,77.49,2.32,11.71,4.22,2.93,15.39,43.72,2.71,2.49,203
2015-06-06,76.8,2.47,10.79,4.47,2.1,14.44,44.27,2.77,2.57,193
2015-06-07,70.64,4.99,9.95,6.24,2.29,9.9,39.97,1.49,1.38,191
2015-06-08,78.15,7.2,11.42,6.24,2.99,11.68,41.26,2.14,1.95,211
2015-06-09,53.52,4.87,13.08,4.89,2.23,9.38,41.7,1.34,1.12,161
2015-06-10,52.4,2.04,11.27,4.13,3.33,10.6,42.61,1.75,1.61,217
2015-06-11,53.19,1.99,11.98,4.15,2.06,10.69,44.75,0.75,0.9,119
2015-06-12,47.72,1.61,12.5,3.49,2.06,6.47,53.5,0.63,0.7,139
2015-06-13,52.73,1.54,11.89,3.29,1.89,8.09,55.64,0.13,0.22,106
2015-06-14,42.28,0.91,12.6,2.21,1.53,7.83,55.76,0.07,0.15,101
2015-06-15,97.19,1,14.6,2.21,3.3,9.43,54.35,0.09,0.18,229
2015-06-16,95.8,1.84,13.26,3.48,3.9,9.41,56.31,0.09,0.18,270
2015-06-17,32.33,2.56,10.69,4.76,1.84,16.53,57.49,0.17,0.34,103
2015-06-18,34.61,2.27,10.34,4.22,2.46,10.54,57.06,0.11,0.21,94
2015-06-19,37.29,2.05,11.97,4.22,2.17,18.63,60.81,0.18,0.37,102
2015-06-20,123.5,2.13,8.84,4.46,5.77,17.75,57.42,0.17,0.35,104
2015-06-21,38.13,1.71,8.89,3.78,11.69,10.35,56.98,0.11,0.21,218
2015-06-22,64.33,1.87,9.11,4.22,3.71,10.52,56.85,0.1,0.21,159
2015-06-23,71.33,1.85,9.33,3.88,1.26,13.09,56.85,0.1,0.19,157
2015-06-24,35.56,2.18,8.92,6.01,2.34,11.06,57.24,0.11,0.22,132
2015-06-25,37.82,2.21,8.84,5.44,1.57,11.23,45.13,0.11,0.22,70
2015-06-26,35.19,2.01,9.24,3.97,2.66,11.25,24.84,0.11,0.22,188
2015-06-27,19.15,2.14,9.31,4.22,10.18,9.73,24.37,0.1,0.19,167
2015-06-28,18.09,2.07,8.72,4.14,1.32,12.89,24.63,0.13,0.25,59
2015-06-29,17.86,2.32,8.78,4.14,1.02,9.9,24.55,0.11,0.19,51
2015-06-30,17.81,2.62,9.11,4.22,7.09,15.69,24.65,0.15,0.31,131
2015-07-01,19.69,3.1,8.54,4.47,1.39,11.34,24.12,0.11,0.22,95
2015-07-02,23.32,2.95,8.82,5.15,1.42,13.63,23.83,0.14,0.27,80
2015-07-03,18.64,3.17,11.83,4.22,1.42,12.53,25.73,0.12,0.25,75
2015-07-04,19.77,2.4,9.48,4.39,2.88,12.44,25.9,0.12,0.24,115
2015-07-05,21.85,2.53,9.41,4.81,4.15,17.99,25.57,0.18,0.36,152
2015-07-06,27.82,2.44,15.94,4.3,10.51,9.22,25.93,0.09,0.18,153
2015-07-07,18.85,2.31,8.53,4.22,7.36,13.94,26.08,0.14,0.27,210
2015-07-08,18.47,2.21,8.56,4.3,9.11,10.63,25.11,0.11,0.21,112
2015-07-09,20.98,2.67,7.95,4.81,1.82,10.76,24.07,0.11,0.21,65
2015-07-10,21.6,2.5,8.15,4.44,2.42,12.16,24.9,0.12,0.24,80
2015-07-11,29.6,2.03,7.8,4.13,5.38,10.03,25.25,0.1,0.2,112
2015-07-12,29.93181829279458,5.92526612140263,8.348816644795066,4.1133040864284185,4.27,6.69,29.342694784386733,0.06,0.12,47
2015-07-13,35.26,12.05,8.15,3.22,2.56,9.39,39.11,0.48,0.97,123.7935117648854
2015-07-14,37.85,9.59,8.59,4.98,6.37,10,26.84,0.1,0.2,205
2015-07-15,34.86,5.27,9.73,4.22,7.03,9.6,29.54,0.09,0.19,149
2015-07-16,24.42,4.87,9.61,4.22,7.86,10.29,29.33,0.1,0.2,136
2015-07-17,23.99,3.17,7.74,4.22,7.65,9.23,29.38,0.09,0.18,133
2015-07-18,24.5,3.17,8.83,4.14,8.74,9.92,29.94,0.1,0.19,123
2015-07-19,25.45,3.46,9.37,4.22,8.99,9.19,30.2,0.09,0.18,120
2015-07-20,25.49,3.05,9.44,4.57,9.61,8.63,29.08,0.08,0.17,165
2015-07-21,24.02,2.48,8.93,4.22,6.72,10.03,28.94,0.1,0.19,136
2015-07-22,30.2,2.19,7.73,4.22,2.17,9.56,29.38,0.09,0.18,97
2015-07-23,62.19,10.15,12.36,4.22,2.1,9.24,29.04,0.09,0.18,141
2015-07-24,52.39,4.39,9.08,4.56,2.34,10.72,30.29,0.11,0.21,156
2015-07-25,49.34,4.7,12.14,4.47,1.97,9.09,24.92,0.09,0.18,139
2015-07-26,35.5,3.74,7.94,5.23,2.76,13.01,21.02,0.13,0.26,127
2015-07-27,44.01,5.43,6.4,5.31,6.47,11.03,19.89,0.11,0.22,116
2015-07-28,51.09,13.67,12.94,4.3,2.38,9.42,26.09,0.09,0.19,139
2015-07-29,43.47,3.07,7.81,4.3,3.16,10.44,30.68,0.11,0.21,139
2015-07-30,41.28,3.14,7.26,4.22,2.15,11.25,27.57,0.11,0.22,136
2015-07-31,48.46,4.06,7.82,4.22,2.2,15.24,30.32,0.15,0.3,104
2015-08-01,48.58,3.64,7.87,4.22,6.96,6.8,34.52,0.07,0.13,194
2015-08-02,49,3.26,8.32,4.22,1.24,6.7,33.49,0.07,0.13,105
2015-08-03,43.58,3.53,7.52,4.47,1.32,9.06,33.51,0.09,0.18,86
2015-08-04,51.67,3.55,8.02,4.64,1.3,9.63,29.36,0.09,0.19,99
2015-08-05,46.36,3.23,7.47,4.22,1.5,10.32,26.69,0.12,0.23,118
2015-08-06,55.45,2.62,7.19,3.72,1.51,11.31,28.24,0.11,0.22,107
2015-08-07,43.3,3.02,8.39,4.64,1.24,10.8,17.7,0.11,0.21,110
2015-08-08,44.99,4.2,8.44,4.56,4.03,8.14,14.84,0.09,0.16,142
2015-08-09,68.06,4.93,8.81,4.22,1.34,9.49,10.72,0.1,0.2,101
2015-08-10,63.08,12.6,9.44,4.22,1.26,8.72,10.7,0.08,0.17,150
2015-08-11,50.4,4.13,8.13,4.3,1.98,7.4,12.55,0.07,0.14,175
2015-08-12,34.61,8.78,9.57,4.22,1.36,8.21,16.36,0.09,0.17,78
2015-08-13,57.71,3.28,8.88,4.72,1.37,9.39,17.04,0.13,0.19,119
2015-08-14,30.81,3.86,7.99,6.24,1.5,12.65,19.8,0.13,0.25,83
2015-08-15,32.36,3.76,9.07,6.24,1.39,15.15,20.69,0.15,0.3,82
2015-08-16,32.23,5.21,7.63,6.24,1.52,16.56,18.66,0.17,0.33,94
2015-08-17,31.72,4.89,7.54,6.24,1.4,13.12,19.63,0.13,0.26,84
2015-08-18,31.98,4.47,8.21,6.24,1.99,14.88,19.79,0.15,0.31,140
2015-08-19,33.01,4.25,9.09,6.24,1.58,13.65,21.1,0.14,0.27,103
2015-08-20,34.33,4.21,9.36,6.07,1.87,14.61,20.57,0.15,0.3,80
2015-08-21,21.08,17.59,10.27,4.22,1.51,8.69,21.76,0.14,0.22,75
2015-08-22,40.93,4.21,8.53,4.41,1.4,9.07,19.81,0.14,0.29,78
2015-08-23,43.9,4.87,8.32,4.3,1.32,7.68,19.74,0.12,0.23,77
2015-08-24,56.57,5.7,8.03,4.3,1.38,7.67,20.14,0.12,0.24,82
2015-08-25,46.62,3.58,8.26,4.22,1.2,7.47,21.09,0.11,0.22,158
2015-08-26,45.44,4.09,8.5,4.22,1.2,6.67,19.86,0.11,0.21,75
2015-08-27,40.47,6.41,8.71,4.22,1.95,8.71,33.11,0.1,0.21,106
2015-08-28,44.58,4.29,11.77,4.22,1.24,7.98,57.38,0.12,0.25,105
2015-08-29,42.75,5.64,11.37,3.88,1.38,8.39,41.24,0.13,0.26,82
2015-08-30,46.2,5.57,9.23,3.78,1.4,9.94,40.33,0.16,0.28,89
2015-08-31,45.17,5.83,7.36,4.22,1.32,10.23,41.17,0.14,0.2,94
2015-09-01,46.76,6,7.21,4.22,1.26,6.86,42.08,0.13,0.16,80
2015-09-02,47.64,6.12,7.64,4.22,1.34,8.18,39.54,0.14,0.18,86
2015-09-03,52.43,5.71,8.46,4.3,1.34,8.18,33.81,0.14,0.18,107
2015-09-04,57.1,4.51,8.64,4.22,1.42,8.3,33.35,0.15,0.19,113
2015-09-05,51.36,5.57,10.81,4.64,1.48,9.86,26.45,0.14,0.21,108
2015-09-06,62.46,4.58,11.82,4.3,1.47,10.01,19.49,0.14,0.2,117
2015-09-07,57.19,4.5,10.96,4.22,1.29,8.22,15.24,0.14,0.18,114
2015-09-08,66.99,4.32,9.99,4.22,1.45,9.24,11.43,0.15,0.2,143
2015-09-09,66.88,5.19,9.82,4.22,1.4,6.78,13.45,0.14,0.17,151
2015-09-10,62.73,6.37,9.76,4.47,1.3,10.45,18.61,0.15,0.21,132
2015-09-11,65.64,5.5,12.2,4.05,1.67,11.42,16.67,0.2,0.27,148
2015-09-12,72.15,5.13,9.92,4.3,1.55,8.9,12.37,0.51,0.44,149
2015-09-13,68.23,4.89,9.36,4.3,2.47,8.66,11.04,0.14,0.2,232
2015-09-14,66.15,4.95,9.69,4.22,1.61,10.2,11.49,0.17,0.24,154
2015-09-15,71.73,6.01,9.83,4.28,1.53,8.61,20.31,0.16,0.2,171
2015-09-16,64.24,6.28,13.09,4.22,1.38,8.12,34.96,0.12,0.21,152
2015-09-17,66.17,7.9,31.55,4.22,1.49,11.76,38.06,0.13,0.38,145
2015-09-18,64.64,7.03,21.08,4.22,1.65,6.88,58.73,2.04,3.76,160
2015-09-19,70.56,4.84,10.97,4.22,1.32,6.92,59.26,0.12,0.23,154
2015-09-20,74.68,4.57,10.38,4.22,1.95,9.75,30.49,0.17,0.34,196
2015-09-21,28.82,4.78,6.75,4.22,1.39,7.41,13.21,0.94,1.04,130
2015-09-22,28.26,4.18,5.87,3.72,1.62,2.54,14.26,2.65,2.65,90
2015-09-23,39.66,1.77,6.08,2.21,1.52,1.23,18.51,1.17,1.17,91
2015-09-24,48.54,2.51,4.55,2.21,1.44,2.2,31.76,2.2,2.2,85
2015-09-25,49.65,2.52,4.54,2.21,1.43,1.61,32.62,1.61,1.61,91
2015-09-26,42.27,2.47,4.6,2.21,1.61,2.1,32.05,2.1,2.1,86
2015-09-27,49.92,2.24,5.08,2.21,1.49,1.84,32.05,1.84,1.84,89
2015-09-28,63.28,2.02,5.27,2.21,1.75,3.18,31.91,3.18,3.18,101
2015-09-29,51.42,1.27,7.1,2.21,1.41,2.21,31.63,0.93,0.89,116
2015-09-30,47.21,1.41,8.34,2.21,5.68,2.26,36.79,0.2,0.14,223
2015-10-01,47.78,1.2,9.97,2.21,18.45,2.72,40.12,0.25,0.16,244
2015-10-02,54.13,1.31,9.75,2.21,12.16,1.9,40.06,0.17,0.11,143
2015-10-03,60.88,15.66,14.19,4.66,3.44,3.67,36.79,0.33,0.22,220
2015-10-04,65.59,11.5,17.08,4.89,1.19,2.63,34.11,0.44,0.29,154
2015-10-05,59.33,4.16,7.63,4.22,0.33,5.19,42.54,0.37,0.25,118
2015-10-06,34.68,3.73,6.72,4.22,12.5,7.2,47.45,2.5055391568104555,2.4197980579362013,148
2015-10-07,53.63,12.82,10.14,4.22,5.89,6.39,46.48,4.628678887870456,4.576295549444953,100
2015-10-08,68.67,10.39,22.65,4.22,9.97,4.54,36.18,9.54,9.54,183
2015-10-09,57.76,9.86,24.06,4.22,18.63,7.64,45.53,5.89,5.84,228
2015-10-10,44.58,17.34,19.22,4.3,5.54,5.18,36.33,3.69,3.68,171
2015-10-11,28.45,17.76,10.31,4.22,15.74,4.51,39.51,0.42,0.41,191
2015-10-12,70.75,3.65,9.63,4.22,2.58,4.92,31.79,0.14,0.05,156
2015-10-13,72.43,11.06,7.7,3.88,1.66,4.51,49.76,0.21,0.16,146
2015-10-14,73.52,9.6,4.09,3.22,1.56,4.62,48.78,0.23,0.18,164
2015-10-15,82.39,3.09,3.77,4.22,7.73,6.83,46.97,0.39,0.31,240
